name,rating,vicinity,type,arrondissement,latitude,longitude,user_ratings_total,zip_code
Square Florence Blumenthal,3.7,"93 Rue du Château des Rentiers, Paris",park,13e,48.82780899999999,2.367756,32,75013
Jardin Baudricourt,3.9,"14 Rue de la Pointe d'Ivry, Paris",park,13e,48.8229406,2.3643431,135,75013
Place-Souham Garden,4,"5 Place Souham, Paris",park,13e,48.8291196,2.368074199999999,1,75013
Vtt Center,4,"1 Place de Rungis, Paris",park,13e,48.8220323,2.347242300000001,1,75013
Jardin Michelet,3.8,"233Ter Rue de Tolbiac, Paris",park,13e,48.825869,2.3431378,30,75013
Partagé des Olympiades Garden,Note non disponible,"Olympiades, Paris",park,13e,48.8244303,2.3668722,Aucune évaluation,75013
Jardin de la Dalle d'Ivry,3.4,"9 Rue de la Pointe d'Ivry, Paris",park,13e,48.8224283,2.3646606,28,75013
Dragon,4.2,"28 Avenue de Choisy, Paris",park,13e,48.8217654,2.3637027,5,75013
Jardin du Monument aux Mères Françaises,3.7,"21 Boulevard Kellermann, Paris",park,13e,48.8198826,2.3564914,40,75013
Jardin Joan Miró,4.3,"40 Rue Gandon, Paris",park,13e,48.8202098,2.3605995,60,75013
Square des Mimosas,5,"5 Square des Mimosas, Paris",park,13e,48.8224513,2.3452605,4,75013
Square Albin Cachot,5,"10 Square Albin Cachot, Paris",park,13e,48.83374010000001,2.3433359,1,75013
Amplo quarto em Paris,Note non disponible,"79 Rue Brillat Savarin, Paris",park,13e,48.8238487,2.3427718,Aucune évaluation,75013
Parc Kellermann,5,"7 Boulevard Kellermann, Paris",park,13e,48.8191064,2.3573293,3,75013
Chez Gladines Butte aux cailles,4.4,"30 Rue des cinq Diamants, Paris",restaurant,13e,48.82880400000001,2.3506,4447,75013
FIAP Jean Monnet,4,"30 Rue Cabanis, Paris",restaurant,13e,48.83046580000001,2.3380702,1471,75013
Chez Papa 13,4.2,"27 Rue de la Colonie, Paris",restaurant,13e,48.8248576,2.346939,888,75013
Le Temps des Cerises,4.3,"18-20 Rue de la Butte aux Cailles, Paris",restaurant,13e,48.8279102,2.3504885,1523,75013
Phở Bánh Cuốn 14,4.2,"129 Avenue de Choisy, Paris",restaurant,13e,48.8263262,2.3595762,4565,75013
La Bonne Heure (vegan and veggie seasonal cuisine),4.5,"72 Rue du Moulin des Prés, Paris",restaurant,13e,48.8255592,2.3537545,297,75013
Bamboo Restaurant,3.9,"70 Rue Baudricourt, Paris",restaurant,13e,48.825228,2.3624637,1653,75013
Mer de Chine,4.4,"75013, 159 Rue du Château des Rentiers, Paris",restaurant,13e,48.82999119999999,2.3626107,421,75013
Pavillon Montsouris,4.1,"20 Rue Gazan, Paris",restaurant,13e,48.82224249999999,2.3405775,621,75013
Au Petit Marguery,4.1,"9 Boulevard de Port-Royal, Paris",restaurant,13e,48.83676669999999,2.3498695,1130,75013
Les Cailloux,4.1,"58 Rue des cinq Diamants, Paris",restaurant,13e,48.8277075,2.3493087,1026,75013
Café de France,3.6,"12 Place d'Italie, Paris",restaurant,13e,48.83134930000001,2.3541578,952,75013
Restaurant Mondol Kiri,4.6,"159 Avenue de Choisy, Paris",restaurant,13e,48.82807930000001,2.3581294,863,75013
Au Bon Coin,4.5,"21 Rue de la Collégiale, Paris",restaurant,13e,48.8381207,2.351813,861,75013
Access - TotalEnergies,3.3,"181 Boulevard Vincent Auriol, Paris",restaurant,13e,48.83162540000001,2.359495200000001,289,75013
Paradis Thaï,4.1,"132 Rue de Tolbiac, Paris",restaurant,13e,48.8262639,2.3586825,758,75013
O'Mexico,4.3,"20 Rue du Père Guérin, Paris",restaurant,13e,48.8302778,2.3536111,727,75013
Empire de raviolis,4.3,"88 Boulevard de l'Hôpital, Paris",restaurant,13e,48.83701610000001,2.3592179,728,75013
Le Languedoc,4.2,"64 Boulevard de Port-Royal, Paris",restaurant,13e,48.8378861,2.3452659,260,75013
Le Limousin,4.6,"42 Rue Cantagrel, Paris",restaurant,13e,48.8272221,2.373945,964,75013
Lorette Gourmet Bakery,4.5,"2 Rue de la Butte aux Cailles, Paris",restaurant,13e,48.828206,2.3524428,732,75013
Pho Bida Viet Nam,4.3,"36 - 38 Rue Nationale, Paris",restaurant,13e,48.8242492,2.3680968,1838,75013
Trattoria César,4.3,"81 Boulevard Saint-Marcel, Paris",restaurant,13e,48.8368644,2.3527531,1126,75013
La Chine Masséna,3.4,"13 Place de Vénétie, Paris",restaurant,13e,48.821876,2.3650911,905,75013
Les Négociants,4.1,"23 Avenue des Gobelins, Paris",restaurant,13e,48.8372184,2.3519513,979,75013
Tang Frères,4.2,"48 Avenue d'Ivry, Paris",restaurant,13e,48.8238898,2.365566299999999,12102,75013
La Mangue Verte,4.1,"100 Avenue d'Ivry, Paris",restaurant,13e,48.8255573,2.3615384,1074,75013
Café Resto “Les Jolies Mômes”кафе возле дома,4.5,"29 Boulevard Arago, Paris",restaurant,13e,48.8354861,2.348487699999999,468,75013
McDonald's,3.4,"82-84 Avenue d'Italie, Paris",restaurant,13e,48.82593989999999,2.357000799999999,1795,75013
Sputnik - Bar à Fléchettes,4.2,"14-16 Rue de la Butte aux Cailles, Paris",restaurant,13e,48.827983,2.351073,1094,75013
Chez Ly Village Tao-Tao,4,"159 Boulevard Vincent Auriol, Paris",restaurant,13e,48.8322914,2.3612204,881,75013
Virgule,4.5,"9 Rue Véronèse, Paris",restaurant,13e,48.8336111,2.3547222,457,75013
Auberge Etchegorry,4.4,"41 Rue de Croulebarbe, Paris",restaurant,13e,48.8322271,2.3505747,382,75013
Maki Sushi Tokyo,4.6,"44 Rue de Tolbiac, Paris",restaurant,13e,48.8278862,2.3715368,366,75013
"Restaurant Ethiopien "" Ase Theodros """,4.5,"7 Rue de la Collégiale, Paris",restaurant,13e,48.8375917,2.352192000000001,163,75013
Coco de Mer,4.5,"34 Boulevard Saint-Marcel, Paris",restaurant,13e,48.83914559999999,2.3585408,992,75013
McDonald's,3.2,"9-11 Avenue de Choisy, Paris",restaurant,13e,48.8206454,2.3640191,2242,75013
Elior Entreprises,2.8,"46 Rue Albert, Paris",restaurant,13e,48.8273031,2.3717963,6,75013
KFC,3.8,"Boulevard Vincent Auriol 211-213, Paris",restaurant,13e,48.8308401,2.3570359,4740,75013
Pizza Hut,3.1,"33 Rue de Tolbiac, Paris",restaurant,13e,48.8282946,2.3729779,527,75013
TotalEnergies,3.4,"27 Avenue de la Porte d'Italie, Paris",restaurant,13e,48.81681640000001,2.3604488,438,75013
Le Grenier à Pain Italie,3.9,"52 Avenue d'Italie, Paris",restaurant,13e,48.8276912,2.3563821,292,75013
Le Pré Vert,4.4,"49 Rue du Moulinet, Paris",restaurant,13e,48.8267539,2.353684,135,75013
Casa Gepetto,4,"46 Rue Daubenton, Paris",restaurant,13e,48.8402427,2.350264,18,75013
Allo Pizza Express,3.8,"63 Boulevard Kellermann, Paris",restaurant,13e,48.8207005,2.3508531,187,75013
Lao Viet,4.5,"24 Boulevard Masséna, Paris",restaurant,13e,48.823303,2.3738934,932,75013
le petit grumeau,4.1,"54 Boulevard Saint-Marcel, Paris",restaurant,13e,48.8384712,2.3563194,118,75013
Assanabel Paris - Alésia,4.7,"6 Rue d'Alésia, Paris",restaurant,13e,48.8274702,2.3356627,1944,75013
Café L'ECIR,4.2,"59 Boulevard Saint-Jacques, Paris",restaurant,13e,48.83285540000001,2.336026000000001,1160,75013
CHARLETY PIZZA,3.5,"13 Place de Rungis, Paris",restaurant,13e,48.8220552,2.346390099999999,76,75013
Chez Yong,4.5,"72 Rue de la Colonie, Paris",restaurant,13e,48.82386930000001,2.3506823,500,75013
Le kok,4.1,"129 bis Avenue de Choisy, Paris",restaurant,13e,48.8265413,2.3594226,792,75013
Tricotin,3.9,"15 Avenue de Choisy, Paris",restaurant,13e,48.82090900000001,2.363603,3295,75013
Art Museum,Note non disponible,"Avenue de Choisy, Paris",museum,13e,48.8258093,2.3602155,Aucune évaluation,75013
Street art,5,"29 Rue de la Butte aux Cailles, Paris",museum,13e,48.8274432,2.3484882,1,75013
Street Art - Sun Daze (c) Hownosm,5,"169 Boulevard Vincent Auriol, Paris",museum,13e,48.8319625,2.3604833,1,75013
Street Art,4.6,"167 Boulevard Vincent Auriol, Paris",museum,13e,48.83208200000001,2.36059,9,75013
LUDPAS62,1,"81azr Rue Dulong,, Paris",museum,13e,48.8279619,2.3636793,1,75013
Street Art - Etreinte ou Lutte?,5,"85 Boulevard Vincent Auriol, Paris",museum,13e,48.8340632,2.367369899999999,2,75013
Street Art - La Madre Secular,3.3,"83 Boulevard Vincent Auriol, Paris",museum,13e,48.8341329,2.3674192,3,75013
Musée d'Art et d'Histoire de l'Hôpital Sainte-Anne,4.6,"1 Rue Cabanis, Paris",museum,13e,48.8302386,2.3405013,16,75013
La Fab - Foundation Agnes B,4.4,"Place Jean - Michel Basquiat, Paris",museum,13e,48.8314597,2.375064,88,75013
Citadines Apart’hotel Place d'Italie Paris,4,"18 Place d'Italie, Paris",playground,13e,48.83063850000001,2.3549192,876,75013
ibis Paris Italie Tolbiac 13ème,3.9,"177 Rue de Tolbiac, Paris",playground,13e,48.8258004,2.352632499999999,708,75013
La Villa Paris,5,"33 Rue de la Fontaine à Mulard, Paris",playground,13e,48.8224308,2.3476607,68,75013
ibis Paris Place d'Italie 13ème,4,"25 Avenue Stephen Pichon, Paris",playground,13e,48.83269349999999,2.3591803,805,75013
ibis Paris Avenue d'Italie 13ème,3.8,"15 Bis Avenue d'Italie, Paris",playground,13e,48.8293645,2.3566715,1170,75013
ibis Styles Paris Place d'Italie Butte-aux-Cailles,4.4,"22 Rue Barrault, Paris",playground,13e,48.8283806,2.3473926,1141,75013
Jack's Hôtel,4.2,"19 Avenue Stephen Pichon, Paris",playground,13e,48.8329414,2.3593447,491,75013
Citadines Apart'hotel Austerlitz Paris,4.1,"27 Rue Esquirol, Paris",playground,13e,48.83490200000001,2.3603631,270,75013
Le Vert Galant Paris,4.5,"43 Rue de Croulebarbe, Paris",playground,13e,48.8322418,2.3504418,191,75013
Amiral Hotel,3.5,"98 Avenue d'Italie, Paris",playground,13e,48.8252974,2.357174,456,75013
La Petite Alsace,4.2,"10 Rue Daviel, Paris",playground,13e,48.8278206,2.3463459,89,75013
Bed & Breakfast The Welcoming Dragon,5,"90 Avenue d'Ivry, Paris",playground,13e,48.8252338,2.3621624,23,75013
Centre International de Sejour Kellermann,3.5,"17 Boulevard Kellermann, Paris",playground,13e,48.81969249999999,2.3566932,1202,75013
Villa Lutèce Port Royal,3.7,"52 Rue Jenner, Paris",playground,13e,48.8363388,2.3602052,292,75013
AmHotel Italie Paris,4.2,"96 Avenue de Choisy, Paris",playground,13e,48.8250558,2.3611437,137,75013
Grand Hôtel des Gobelins,4.1,"57 Boulevard Saint-Marcel, Paris",playground,13e,48.8375047,2.3550641,510,75013
Tour Chambord,4.4,"22 Boulevard Kellermann, Paris",playground,13e,48.820616,2.3566315,23,75013
Oops! Hostel,3.7,"50 Avenue des Gobelins, Paris",playground,13e,48.83407500000001,2.3533861,804,75013
MONOPRIX,3.6,"13 Rue Auguste Perret, Paris",playground,13e,48.8242389,2.3589253,1027,75013
Arts et Métiers ParisTech,4.4,"151 Boulevard de l'Hôpital, Paris",playground,13e,48.83304270000001,2.358223600000001,132,75013
Toto Tissus Italie,3.6,"75 Avenue d'Italie, Paris",playground,13e,48.82509719999999,2.357913299999999,503,75013
Best Western Plus La Demeure,4.3,"51 Boulevard Saint-Marcel, Paris",playground,13e,48.8378254,2.3558278,643,75013
C.O.Q Hotel Paris,4.6,"15 Rue Edouard Manet, Paris",playground,13e,48.83289699999999,2.357307,852,75013
Italie 2,4,"30 Avenue d'Italie, Paris",playground,13e,48.8303381,2.3551844,16763,75013
Oya,4.6,"25 Rue de la Reine Blanche, Paris",playground,13e,48.8360921,2.3532278,363,75013
Monoprix,3.3,"42 Rue Daviel, Paris",playground,13e,48.8283643,2.3441528,584,75013
SG,4,"195 Rue de Tolbiac, Paris",playground,13e,48.82573499999999,2.350109,309,75013
Le Géant des Beaux-Arts Paris 13,4.2,"15 Rue Vergniaud, Paris",playground,13e,48.829268,2.3459919,1566,75013
Caisse d'Allocations Familiales de Paris,2.7,"101 Rue Nationale, Paris",playground,13e,48.828153,2.365526099999999,186,75013
City School Claude Monet,4.3,"1 Rue du Docteur Magnan, Paris",playground,13e,48.8272061,2.3623599,102,75013
Avis Location Voiture Paris Tolbiac,3.1,"83 Rue de Tolbiac, Paris",playground,13e,48.8270303,2.367561,137,75013
Bricorama Paris,3.6,"Centre Commercial Italie, 2, Paris",playground,13e,48.82897999999999,2.355849,1227,75013
SG,4.2,"55 Rue Jeanne d'Arc, Paris",playground,13e,48.831069,2.366634,120,75013
ACTION BIKE Suzuki,4.3,"66 Boulevard Auguste Blanqui, Paris",playground,13e,48.8302382,2.3482425,173,75013
Asfored - Edinovo Training,4.6,"21 Rue Charles Fourier, Paris",playground,13e,48.8250048,2.351282400000001,8,75013
Educational Farm Du Parc Kellermann,3.2,"Unnamed Road, Paris",zoo,13e,48.8178592,2.3563595,10,75013
Home Clean Paris - Service Household Ironing À Domicile,4.9,"48 Rue Dutot, Paris",park,14e,48.8392728,2.309183,449,75014
Square Ferdinand Brunot,4.3,"12 Rue Pierre Castagnou, Paris",park,14e,48.8325222,2.3265342,110,75014
Square Jules-Durand (ex- Olivier Noyer-Leonidas),3.9,"13 Rue Olivier Noyer, Paris",park,14e,48.8309254,2.322373599999999,35,75014
Square du Chanoine-Viollet,4.2,"72 Rue du Moulin Vert, Paris",park,14e,48.8313064,2.320632400000001,250,75014
square Alberto-Giacometti,4.3,"36 Rue Didot, Paris",park,14e,48.8319276,2.3196882,81,75014
Square du Cardinal Wyszynski,4.2,"Rue Vercingétorix, Paris",park,14e,48.8362814,2.3163173,371,75014
Jardin de la place Raymond-Losserand,1.8,"145 Rue Raymond Losserand, Paris",park,14e,48.8313931,2.3137528,5,75014
Jardin du Moulin-de-la-Vierge,3.3,"125 Rue Vercingétorix, Paris",park,14e,48.8336528,2.3137379,11,75014
Henri et Achille Duchêne Garden,3.6,"144 Rue Vercingétorix, Paris",park,14e,48.8324948,2.3106327,33,75014
Square d'Alleray Labrouste-Saint-Amand,4.1,"90 Rue d'Alleray, Paris",park,14e,48.8358515,2.3084942,37,75014
Square Paturle,3.9,"1 Rue Paturle, Paris",park,14e,48.8287387,2.3070156,11,75014
Place Gilbert Perroy,3.8,"26 Rue Mouton-Duvernet, Paris",park,14e,48.83222929999999,2.3254576,67,75014
Square Lionel-Assouad,4.2,"12 Rue de Châtillon, Paris",park,14e,48.8278665,2.3229697,224,75014
Gardens of the Observatory of Paris,3.9,"98 Boulevard Arago, Paris",park,14e,48.8351504,2.3365756,333,75014
Jardin Toscan,4.1,"28 Rue Maurice Arnoux, Montrouge",park,14e,48.8207513,2.313097299999999,56,75014
Petite Ceinture du 14e (entrée),4.3,"124 Avenue du Général Leclerc, Paris",park,14e,48.82718999999999,2.3144031,397,75014
Le Méridien de Paris (tracé),Note non disponible,Paris,park,14e,48.8314408,2.325568399999999,Aucune évaluation,75014
Square Aspirant Dunand,4.1,"20 Rue Saillard, Paris",park,14e,48.83199980000001,2.326256700000001,351,75014
Jardibanc,5,"204 Avenue du Maine, Paris",park,14e,48.8301845,2.3256965,3,75014
Jardin des Thermopyles,4.2,"2-8 Rue des Thermopyles, Paris",park,14e,48.8322636,2.3194096,17,75014
Jardin de la ZAC Didot,4.1,"Rue Raymond Losserand, Paris",park,14e,48.8340127,2.3196649,200,75014
Square henri delormel,Note non disponible,"2 Square Henri Delormel, Paris",park,14e,48.8321342,2.3296959,Aucune évaluation,75014
Jardin,Note non disponible,"24 Rue de Châtillon, Paris",park,14e,48.8280111,2.3222095,Aucune évaluation,75014
Jardin du Moulin des Trois Cornets,4.3,"3ter Rue Raymond Losserand, Paris",park,14e,48.8366961,2.3224835,16,75014
Square Lionel Assouad,Note non disponible,"18 Rue de Châtillon, Paris",park,14e,48.827653,2.323176,Aucune évaluation,75014
square Frédéric-Bazille,3.7,"18 Rue Jacquier, Paris",park,14e,48.830234,2.3168333,27,75014
Gardidn,Note non disponible,"23 Rue Jacquier, Paris",park,14e,48.8296856,2.3170497,Aucune évaluation,75014
Georges-Lamarque Square,4,"8 Place Denfert-Rochereau, Paris",park,14e,48.83475110000001,2.3306136,96,75014
Jardin des Colonnes,5,"Place de l'Abbé Jean Lebeuf, Paris",park,14e,48.8363094,2.3181769,2,75014
Allée Claude Mademba Sy,4.5,"Square Claude-Nicolas-Ledoux, Rue Froidevaux, Paris",park,14e,48.83434329999999,2.3313633,2,75014
Square Claude-Nicolas-Ledoux,3.8,"2 Place Denfert-Rochereau, Paris",park,14e,48.8343672,2.331431900000001,23,75014
Cloître Garden,3.8,"30 Rue Guilleminot, Paris",park,14e,48.8360845,2.3174707,9,75014
Place Slimane Azem,3.3,"50S Rue Vercingétorix, Paris",park,14e,48.836384,2.3173759,7,75014
Jacques-Antoine Square - Dog area,3.9,"3 Place Denfert-Rochereau, Paris",park,14e,48.8347148,2.331888,90,75014
Abbé-Migne Square,4.3,"1ter Place Denfert-Rochereau, Paris",park,14e,48.83369930000001,2.332675,10,75014
Maudy Piot-Jacomet Garden,5,"Rue des Suisses, Paris",park,14e,48.83117179999999,2.314362,1,75014
Square des Suisses,3.6,"Rue des Suisses, Paris",park,14e,48.8309688,2.3143067,19,75014
Truffaut,4.5,"68-80 Avenue du Maine, Paris",park,14e,48.8386,2.321435,543,75014
Wagram Résidences,Note non disponible,"97 Avenue Denfert Rochereau, Paris",park,14e,48.8346305,2.333031000000001,Aucune évaluation,75014
jardin de l'Abbé-Lemire,3.8,"78 Rue Vercingétorix, Paris",park,14e,48.8352948,2.3147093,16,75014
Jardin de la place Louise-Losserand,Note non disponible,"143-147 Rue Raymond Losserand, Paris",park,14e,48.83139300000001,2.3135478,Aucune évaluation,75014
Espace canin du Square de l'Abbé Lemire,1.8,"78 Rue Vercingétorix, Paris",park,14e,48.8349076,2.3140751,9,75014
square Alésia-Ridder,3,"126 Rue Raymond Losserand, Paris",park,14e,48.8318219,2.313254,44,75014
Petite Ceinture du 14e,4.8,"39 Avenue Jean Moulin, Paris",park,14e,48.8255169,2.3215709,4,75014
Jardin d'Isoré,Note non disponible,"1 Rue Bezout, Paris",park,14e,48.82890700000001,2.332999000000001,Aucune évaluation,75014
Square Pauly,3.1,"17 Rue Pauly, Paris",park,14e,48.8303995,2.3133943,15,75014
Menhir,3.7,"128 Rue Vercingétorix, Paris",park,14e,48.83363429999999,2.3122868,9,75014
Square Henri-et-Achille-Duchêne,Note non disponible,"144 Rue Vercingétorix, Paris",park,14e,48.8334936,2.3120954,Aucune évaluation,75014
Allée Samuel BECKETT,Note non disponible,"28 Avenue René Coty, Paris",park,14e,48.8287716,2.3341425,Aucune évaluation,75014
Petite Ceinture du 14e (accès 2),5,"124 Avenue du Général Leclerc, Paris",park,14e,48.8245763,2.3253448,1,75014
jardin du Père-Plumier,3.9,"112 Rue Vercingétorix, Paris",park,14e,48.8331995,2.3116736,111,75014
Promenade Jane et Paulette Nardal,4.3,"Rue didot, Rue Raymond Losserand, Paris",park,14e,48.827253,2.3138139,56,75014
Café Oz The Australian Bar Denfert,3.9,"3 Place Denfert-Rochereau, Paris",restaurant,14e,48.83327779999999,2.333911399999999,5722,75014
Au Métro,3.6,"66 Rue Raymond Losserand, Paris",restaurant,14e,48.8341989,2.3182359,505,75014
LE DAX,4,"55 Boulevard de Vaugirard, Paris",restaurant,14e,48.840737,2.316617,303,75014
Backstage café HIPI,4,"31 bis Rue de la Gaité, Paris",restaurant,14e,48.8393482,2.323423599999999,405,75014
Le Jéroboam,4.8,"72 Rue Didot, Paris",restaurant,14e,48.8290798,2.316946,3395,75014
Le Paradis du Fruit - Montparnasse,3.7,"21 Boulevard Edgar Quinet, Paris",restaurant,14e,48.8411994,2.3237125,2728,75014
Chez Papa Montparnasse - Denfert 14ème,4.3,"6 Rue Gassendi, Paris",restaurant,14e,48.835939,2.3274095,1907,75014
Restaurant Île de la Réunion,4.3,"96 Rue Daguerre, Paris",restaurant,14e,48.8361109,2.3241331,1230,75014
L'Atlantique,3.8,"37 Rue du Départ, Paris",restaurant,14e,48.8410999,2.3219935,1496,75014
Awabi,4.1,"33 Rue de l'Ouest, Paris",restaurant,14e,48.83650420000001,2.3204321,400,75014
Enzo Pizzeria,4.1,"72 Rue Daguerre, Paris",restaurant,14e,48.835454,2.325926,277,75014
Brasil Tropical,3.4,"36 Rue du Départ, Paris",restaurant,14e,48.8416264,2.3219623,420,75014
César Palace,4.3,"23 Avenue du Maine, Paris",restaurant,14e,48.8433165,2.3208703,566,75014
La Cagouille,4.5,"10 place Constantin-Brancusi, Paris",restaurant,14e,48.8371933,2.3208824,823,75014
Le Laurier,4.4,"2 rue Pernety / 24 rue Didot, Paris",restaurant,14e,48.8325694,2.3205194,416,75014
Indiana Café - Denfert Rochereau,3.7,"1 Bis Avenue du Général Leclerc, Paris",restaurant,14e,48.8334562,2.3320303,2884,75014
Indiana Café - Montparnasse,3.7,"72 Boulevard du Montparnasse, Paris",restaurant,14e,48.8432488,2.3250192,2382,75014
Le Cornichon - Maison fondée en 2011,4.5,"34 Rue Gassendi, Paris",restaurant,14e,48.83412429999999,2.326114999999999,512,75014
Vin & Marée Maine Montparnasse,4.2,"108 Avenue du Maine, Paris",restaurant,14e,48.8365024,2.322986900000001,1176,75014
La Cantine du Troquet Pernety,4.4,"101 Rue de l'Ouest, Paris",restaurant,14e,48.8341222,2.3159177,676,75014
McDonald's,3.2,"5, Denfert, Avenue du Général Leclerc, Paris",restaurant,14e,48.83318209999999,2.3318129,2036,75014
Bistrotters,4.6,"9 Rue Decrès, Paris",restaurant,14e,48.8327769,2.3148769,1329,75014
McDonald's,3.3,"Alésia, 71 Avenue du Général Leclerc, Paris",restaurant,14e,48.8283836,2.3276707,3157,75014
LES ARTISTES,4.5,"60 Rue Didot, Paris",restaurant,14e,48.8296605,2.3177464,2406,75014
Le Grand Pan,4.6,"20 Rue Rosenwald, Paris",restaurant,14e,48.8330814,2.3057029,587,75014
Soleil Club,4.2,"7 Rue des Suisses, Paris",restaurant,14e,48.8305813,2.314353,365,75014
Flam's,4.1,"Place Bienvenüe, 32 Avenue du Maine, Paris",restaurant,14e,48.8426561,2.320258099999999,2613,75014
